model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_0.8_sw_uniform,45.624247,0.087481,18.080167,0.006499,0.438128,0.295121,0.133919,0.009088
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_0.8_sw_uniform,45.624247,0.087481,18.080167,0.006499,0.438128,0.295121,0.133919,0.009088
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_0.8_sw_uniform,44.759577,0.085547,17.839520,0.006281,0.433297,0.291644,0.132878,0.008775
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_0.8_sw_uniform,44.759577,0.085547,17.839520,0.006281,0.433297,0.291644,0.132878,0.008775
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_0.8_sw_uniform,45.077807,0.086707,17.812438,0.006266,0.431596,0.290867,0.131970,0.008759
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_0.8_sw_uniform,45.077807,0.086707,17.812438,0.006266,0.431596,0.290867,0.131970,0.008759
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_sw_uniform,49.322354,0.094597,19.531601,0.007058,0.477126,0.321765,0.145529,0.009832
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_sw_uniform,49.322354,0.094597,19.531601,0.007058,0.477126,0.321765,0.145529,0.009832
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_sw_uniform,49.470420,0.095060,19.548519,0.007019,0.481092,0.325244,0.146052,0.009795
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_sw_uniform,49.470420,0.095060,19.548519,0.007019,0.481092,0.325244,0.146052,0.009795
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_sw_uniform,46.747364,0.089681,18.514244,0.006644,0.443875,0.296965,0.137626,0.009285
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_sw_uniform,46.747364,0.089681,18.514244,0.006644,0.443875,0.296965,0.137626,0.009285
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_sw_uniform,46.453194,0.088926,18.460958,0.006572,0.445328,0.299602,0.136538,0.009189
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_sw_uniform,46.453194,0.088926,18.460958,0.006572,0.445328,0.299602,0.136538,0.009189
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_sw_uniform,45.479796,0.087040,18.089933,0.006389,0.441415,0.297735,0.134763,0.008917
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_sw_uniform,45.479796,0.087040,18.089933,0.006389,0.441415,0.297735,0.134763,0.008917
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_sw_uniform,45.802406,0.088129,18.088946,0.006374,0.439204,0.296158,0.134145,0.008901
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_sw_uniform,45.802406,0.088129,18.088946,0.006374,0.439204,0.296158,0.134145,0.008901
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_sw_uniform,48.532121,0.093093,19.209783,0.006972,0.464007,0.311400,0.142894,0.009714
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_sw_uniform,48.532121,0.093093,19.209783,0.006972,0.464007,0.311400,0.142894,0.009714
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_sw_uniform,48.680713,0.093562,19.220435,0.006958,0.473884,0.320855,0.143312,0.009716
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_sw_uniform,48.680713,0.093562,19.220435,0.006958,0.473884,0.320855,0.143312,0.009716
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_sw_uniform,45.949819,0.088134,18.196629,0.006565,0.435762,0.291369,0.135216,0.009177
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_sw_uniform,45.949819,0.088134,18.196629,0.006565,0.435762,0.291369,0.135216,0.009177
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_sw_uniform,45.624247,0.087481,18.080167,0.006499,0.438128,0.295121,0.133919,0.009088
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_sw_uniform,45.624247,0.087481,18.080167,0.006499,0.438128,0.295121,0.133919,0.009088
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_sw_uniform,44.759577,0.085547,17.839520,0.006281,0.433297,0.291644,0.132878,0.008775
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_sw_uniform,44.759577,0.085547,17.839520,0.006281,0.433297,0.291644,0.132878,0.008775
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_sw_uniform,45.077807,0.086707,17.812438,0.006266,0.431596,0.290867,0.131970,0.008759
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_sw_uniform,45.077807,0.086707,17.812438,0.006266,0.431596,0.290867,0.131970,0.008759
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_sw_uniform,49.322354,0.094597,19.531601,0.007058,0.477126,0.321765,0.145529,0.009832
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_sw_uniform,49.322354,0.094597,19.531601,0.007058,0.477126,0.321765,0.145529,0.009832
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_sw_uniform,49.470420,0.095060,19.548519,0.007019,0.481092,0.325244,0.146052,0.009795
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_sw_uniform,49.470420,0.095060,19.548519,0.007019,0.481092,0.325244,0.146052,0.009795
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_sw_uniform,46.747364,0.089681,18.514244,0.006644,0.443875,0.296965,0.137626,0.009285
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_sw_uniform,46.747364,0.089681,18.514244,0.006644,0.443875,0.296965,0.137626,0.009285
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_sw_uniform,46.453194,0.088926,18.460958,0.006572,0.445328,0.299602,0.136538,0.009189
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_sw_uniform,46.453194,0.088926,18.460958,0.006572,0.445328,0.299602,0.136538,0.009189
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_sw_uniform,45.479796,0.087040,18.089933,0.006389,0.441415,0.297735,0.134763,0.008917
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_sw_uniform,45.479796,0.087040,18.089933,0.006389,0.441415,0.297735,0.134763,0.008917
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_sw_uniform,45.802406,0.088129,18.088946,0.006374,0.439204,0.296158,0.134145,0.008901
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_sw_uniform,45.802406,0.088129,18.088946,0.006374,0.439204,0.296158,0.134145,0.008901
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_sw_uniform,48.532121,0.093093,19.209783,0.006972,0.464007,0.311400,0.142894,0.009714
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_sw_uniform,48.532121,0.093093,19.209783,0.006972,0.464007,0.311400,0.142894,0.009714
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_sw_uniform,48.680713,0.093562,19.220435,0.006958,0.473884,0.320855,0.143312,0.009716
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_sw_uniform,48.680713,0.093562,19.220435,0.006958,0.473884,0.320855,0.143312,0.009716
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_sw_uniform,45.949819,0.088134,18.196629,0.006565,0.435762,0.291369,0.135216,0.009177
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_sw_uniform,45.949819,0.088134,18.196629,0.006565,0.435762,0.291369,0.135216,0.009177
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_sw_uniform,45.624247,0.087481,18.080167,0.006499,0.438128,0.295121,0.133919,0.009088
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_sw_uniform,45.624247,0.087481,18.080167,0.006499,0.438128,0.295121,0.133919,0.009088
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_sw_uniform,44.759577,0.085547,17.839520,0.006281,0.433297,0.291644,0.132878,0.008775
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_sw_uniform,44.759577,0.085547,17.839520,0.006281,0.433297,0.291644,0.132878,0.008775
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_sw_uniform,45.077807,0.086707,17.812438,0.006266,0.431596,0.290867,0.131970,0.008759
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_sw_uniform,45.077807,0.086707,17.812438,0.006266,0.431596,0.290867,0.131970,0.008759
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,51.041274,0.098102,20.186093,0.007123,0.504710,0.342841,0.151951,0.009918
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,51.041274,0.098102,20.186093,0.007123,0.504710,0.342841,0.151951,0.009918
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,51.115078,0.098383,20.177152,0.007115,0.503038,0.341325,0.151804,0.009909
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,51.115078,0.098383,20.177152,0.007115,0.503038,0.341325,0.151804,0.009909
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,47.572452,0.091602,18.768521,0.006616,0.466232,0.317358,0.139652,0.009222
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,47.572452,0.091602,18.768521,0.006616,0.466232,0.317358,0.139652,0.009222
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,47.785273,0.092140,18.814161,0.006646,0.465703,0.316362,0.140073,0.009268
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,47.785273,0.092140,18.814161,0.006646,0.465703,0.316362,0.140073,0.009268
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,46.802099,0.090097,18.498995,0.006369,0.461956,0.315173,0.137914,0.008869
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,46.802099,0.090097,18.498995,0.006369,0.461956,0.315173,0.137914,0.008869
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,46.440904,0.089465,18.321710,0.006399,0.454221,0.309378,0.135920,0.008922
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,46.440904,0.089465,18.321710,0.006399,0.454221,0.309378,0.135920,0.008922
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,49.624363,0.095854,19.475987,0.006960,0.483529,0.328051,0.145773,0.009705
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,49.624363,0.095854,19.475987,0.006960,0.483529,0.328051,0.145773,0.009705
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,49.689690,0.096138,19.456865,0.006957,0.481091,0.325636,0.145754,0.009701
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,49.689690,0.096138,19.456865,0.006957,0.481091,0.325636,0.145754,0.009701
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,46.364657,0.089249,18.291028,0.006494,0.445683,0.301154,0.135469,0.009059
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,46.364657,0.089249,18.291028,0.006494,0.445683,0.301154,0.135469,0.009059
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,46.448261,0.089295,18.349932,0.006550,0.444918,0.299788,0.135989,0.009141
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,46.448261,0.089295,18.349932,0.006550,0.444918,0.299788,0.135989,0.009141
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,45.585952,0.087722,18.019512,0.006249,0.444641,0.301912,0.134018,0.008711
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,45.585952,0.087722,18.019512,0.006249,0.444641,0.301912,0.134018,0.008711
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,45.230868,0.086934,17.894921,0.006278,0.436032,0.295051,0.132218,0.008764
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,45.230868,0.086934,17.894921,0.006278,0.436032,0.295051,0.132218,0.008764
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,51.041274,0.098102,20.186093,0.007123,0.504710,0.342841,0.151951,0.009918
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,51.041274,0.098102,20.186093,0.007123,0.504710,0.342841,0.151951,0.009918
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,51.115078,0.098383,20.177152,0.007115,0.503038,0.341325,0.151804,0.009909
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,51.115078,0.098383,20.177152,0.007115,0.503038,0.341325,0.151804,0.009909
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,47.572452,0.091602,18.768521,0.006616,0.466232,0.317358,0.139652,0.009222
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,47.572452,0.091602,18.768521,0.006616,0.466232,0.317358,0.139652,0.009222
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,47.785273,0.092140,18.814161,0.006646,0.465703,0.316362,0.140073,0.009268
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,47.785273,0.092140,18.814161,0.006646,0.465703,0.316362,0.140073,0.009268
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,46.802099,0.090097,18.498995,0.006369,0.461956,0.315173,0.137914,0.008869
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,46.802099,0.090097,18.498995,0.006369,0.461956,0.315173,0.137914,0.008869
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,46.440904,0.089465,18.321710,0.006399,0.454221,0.309378,0.135920,0.008922
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,46.440904,0.089465,18.321710,0.006399,0.454221,0.309378,0.135920,0.008922
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,49.624363,0.095854,19.475987,0.006960,0.483529,0.328051,0.145773,0.009705
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,49.624363,0.095854,19.475987,0.006960,0.483529,0.328051,0.145773,0.009705
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,49.689690,0.096138,19.456865,0.006957,0.481091,0.325636,0.145754,0.009701
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,49.689690,0.096138,19.456865,0.006957,0.481091,0.325636,0.145754,0.009701
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,46.364657,0.089249,18.291028,0.006494,0.445683,0.301154,0.135469,0.009059
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,46.364657,0.089249,18.291028,0.006494,0.445683,0.301154,0.135469,0.009059
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,46.448261,0.089295,18.349932,0.006550,0.444918,0.299788,0.135989,0.009141
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,46.448261,0.089295,18.349932,0.006550,0.444918,0.299788,0.135989,0.009141
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,45.585952,0.087722,18.019512,0.006249,0.444641,0.301912,0.134018,0.008711
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,45.585952,0.087722,18.019512,0.006249,0.444641,0.301912,0.134018,0.008711
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,45.230868,0.086934,17.894921,0.006278,0.436032,0.295051,0.132218,0.008764
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,45.230868,0.086934,17.894921,0.006278,0.436032,0.295051,0.132218,0.008764
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,51.041274,0.098102,20.186093,0.007123,0.504710,0.342841,0.151951,0.009918
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,51.041274,0.098102,20.186093,0.007123,0.504710,0.342841,0.151951,0.009918
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,51.115078,0.098383,20.177152,0.007115,0.503038,0.341325,0.151804,0.009909
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,51.115078,0.098383,20.177152,0.007115,0.503038,0.341325,0.151804,0.009909
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,47.572452,0.091602,18.768521,0.006616,0.466232,0.317358,0.139652,0.009222
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,47.572452,0.091602,18.768521,0.006616,0.466232,0.317358,0.139652,0.009222
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,47.785273,0.092140,18.814161,0.006646,0.465703,0.316362,0.140073,0.009268
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,47.785273,0.092140,18.814161,0.006646,0.465703,0.316362,0.140073,0.009268
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,46.802099,0.090097,18.498995,0.006369,0.461956,0.315173,0.137914,0.008869
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,46.802099,0.090097,18.498995,0.006369,0.461956,0.315173,0.137914,0.008869
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,46.440904,0.089465,18.321710,0.006399,0.454221,0.309378,0.135920,0.008922
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,46.440904,0.089465,18.321710,0.006399,0.454221,0.309378,0.135920,0.008922
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,49.624363,0.095854,19.475987,0.006960,0.483529,0.328051,0.145773,0.009705
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,49.624363,0.095854,19.475987,0.006960,0.483529,0.328051,0.145773,0.009705
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,49.689690,0.096138,19.456865,0.006957,0.481091,0.325636,0.145754,0.009701
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,49.689690,0.096138,19.456865,0.006957,0.481091,0.325636,0.145754,0.009701
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,46.364657,0.089249,18.291028,0.006494,0.445683,0.301154,0.135469,0.009059
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,46.364657,0.089249,18.291028,0.006494,0.445683,0.301154,0.135469,0.009059
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,46.448261,0.089295,18.349932,0.006550,0.444918,0.299788,0.135989,0.009141
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,46.448261,0.089295,18.349932,0.006550,0.444918,0.299788,0.135989,0.009141
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,45.585952,0.087722,18.019512,0.006249,0.444641,0.301912,0.134018,0.008711
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,45.585952,0.087722,18.019512,0.006249,0.444641,0.301912,0.134018,0.008711
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,45.230868,0.086934,17.894921,0.006278,0.436032,0.295051,0.132218,0.008764
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,45.230868,0.086934,17.894921,0.006278,0.436032,0.295051,0.132218,0.008764
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,51.041274,0.098102,20.186093,0.007123,0.504710,0.342841,0.151951,0.009918
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,51.041274,0.098102,20.186093,0.007123,0.504710,0.342841,0.151951,0.009918
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,51.115078,0.098383,20.177152,0.007115,0.503038,0.341325,0.151804,0.009909
LGBMRegressor,ne_100_nl_100_lr_0.05_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,51.115078,0.098383,20.177152,0.007115,0.503038,0.341325,0.151804,0.009909
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,47.572452,0.091602,18.768521,0.006616,0.466232,0.317358,0.139652,0.009222
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,47.572452,0.091602,18.768521,0.006616,0.466232,0.317358,0.139652,0.009222
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,47.785273,0.092140,18.814161,0.006646,0.465703,0.316362,0.140073,0.009268
LGBMRegressor,ne_100_nl_400_lr_0.05_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,47.785273,0.092140,18.814161,0.006646,0.465703,0.316362,0.140073,0.009268
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,46.802099,0.090097,18.498995,0.006369,0.461956,0.315173,0.137914,0.008869
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,46.802099,0.090097,18.498995,0.006369,0.461956,0.315173,0.137914,0.008869
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,46.440904,0.089465,18.321710,0.006399,0.454221,0.309378,0.135920,0.008922
LGBMRegressor,ne_100_nl_800_lr_0.05_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,46.440904,0.089465,18.321710,0.006399,0.454221,0.309378,0.135920,0.008922
